#L=%d, T=%.2f 
# E     M     E^2     M^2
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
-3292.00000000 116.00000000 0.00000000 0.00000000
